index,x0,x1,x2,weight,rho,delta,nh,isSeed,clusterId
0,-0.219894,0.952191,0,1,500.5,0.0255566,834,0,0
1,1.03032,0.0993514,0,1,500.5,0.0161666,391,0,0
2,1.8508,-0.0635572,0,1,500.5,0.00400834,23,0,0
3,0.897511,0.405615,0,1,500.5,0.0127546,691,0,0
4,0.906507,0.421699,0,1,500.5,0.0184345,691,0,0
5,-0.889195,0.496756,0,1,500.5,0.00965323,811,0,0
6,0.347108,-0.232693,0,1,500.5,0.0241764,853,0,0
7,0.359108,1.01799,0,1,500.5,0.021399,204,0,0
8,-0.184382,0.980268,0,1,500.5,0.00305317,181,0,0
9,0.016202,1.00308,0,1,500.5,0.0129103,669,0,0
10,1.65881,-0.284446,0,1,500.5,0.00792544,494,0,0
11,0.329496,0.982401,0,1,500.5,0.0202393,640,0,0
12,-0.085902,0.942738,0,1,500.5,0.0220553,196,0,0
13,-0.478175,0.871967,0,1,500.5,0.0204594,989,0,0
14,0.205117,0.993556,0,1,500.5,0.0289786,321,0,0
15,0.41197,0.853615,0,1,500.5,0.0218008,535,0,0
16,-0.560394,0.806887,0,1,500.5,0.017473,588,0,0
17,0.998981,0.0757151,0,1,500.5,0.0120836,923,0,0
18,-0.643521,0.767466,0,1,500.5,0.0123021,220,0,0
19,1.60676,-0.263876,0,1,500.5,0.0180558,726,0,0
20,-0.249339,0.983553,0,1,500.5,0.0267276,335,0,0
21,-0.938224,0.396298,0,1,500.5,0.00423395,677,0,0
22,0.185392,0.910295,0,1,500.5,0.0202808,710,0,0
23,1.84696,-0.0647158,0,1,500.5,0.0111694,748,0,0
24,-0.191445,0.964707,0,1,500.5,0.0195824,181,0,0
25,-0.0162366,0.938199,0,1,500.5,0.0236337,891,0,0
26,0.0924608,0.0864357,0,1,500.5,0.0185289,393,0,0
27,0.464187,0.890161,0,1,500.5,0.0186782,471,0,0
28,-0.0431034,0.332072,0,1,500.5,0.0126792,344,0,0
29,0.131837,0.934949,0,1,500.5,0.0104803,822,0,0
30,0.750401,-0.472683,0,1,500.5,0.00978877,499,0,0
31,1.80598,-0.130234,0,1,500.5,0.00599844,297,0,0
32,0.907632,-0.462188,0,1,500.5,0.00505359,257,0,0
33,0.883669,0.550288,0,1,500.5,0.0221038,623,0,0
34,-1.01726,0.172485,0,1,500.5,0.0238089,83,0,0
35,1.51974,-0.281615,0,1,500.5,0.0293708,875,0,0
36,-0.435003,0.88479,0,1,500.5,0.00599676,480,0,0
37,0.555532,-0.480249,0,1,500.5,0.0360123,537,0,0
38,1.48813,-0.23116,0,1,500.5,0.0356624,306,0,0
39,0.235171,0.936268,0,1,500.5,0.0189324,358,0,0
40,2.04664,0.371757,0,1,500.5,0.0211195,449,0,0
41,0.213988,-0.208449,0,1,500.5,0.0145127,612,0,0
42,0.272865,0.998968,0,1,500.5,0.0217654,717,0,0
43,-0.00933437,0.221323,0,1,500.5,0.0207386,371,0,0
44,1.08908,-0.493076,0,1,500.5,0.0257044,910,0,0
45,1.35938,-0.432471,0,1,500.5,0.0150486,512,0,0
46,0.071202,1.03245,0,1,500.5,0.0139068,122,0,0
47,0.0926284,0.205754,0,1,500.5,0.0159369,506,0,0
48,-0.817291,0.523422,0,1,500.5,0.0198303,255,0,0
49,-0.33179,0.992739,0,1,500.5,0.0162124,403,0,0
50,0.557618,-0.43583,0,1,500.5,0.0238162,453,0,0
51,0.711898,0.876188,0,1,500.5,0.0474908,507,0,0
52,-0.822197,0.367418,0,1,500.5,0.0389539,124,0,0
53,-0.597278,0.755181,0,1,500.5,0.0127457,618,0,0
54,-0.870228,0.314404,0,1,500.5,0.0104426,454,0,0
55,1.09343,-0.601313,0,1,500.5,0.0484545,602,0,0
56,0.395023,-0.217105,0,1,500.5,0.0160288,770,0,0
57,0.601097,-0.425724,0,1,500.5,0.00304812,728,0,0
58,-0.924392,0.274406,0,1,500.5,0.00475316,854,0,0
59,1.06597,0.0855633,0,1,500.5,0.00886295,594,0,0
60,-0.0334783,0.250252,0,1,500.5,0.0201434,175,0,0
61,0.585501,0.727649,0,1,500.5,0.0338962,247,0,0
62,0.0392488,1.09042,0,1,500.5,0.0133516,138,0,0
63,1.57046,-0.297406,0,1,500.5,0.022277,434,0,0
64,0.926917,-0.533348,0,1,500.5,0.0126622,461,0,0
65,0.212705,-0.0684154,0,1,500.5,0.0136115,462,0,0
66,0.907433,0.479336,0,1,500.5,0.0224355,727,0,0
67,0.496876,-0.363426,0,1,500.5,0.017103,550,0,0
68,-0.00268586,0.0461861,0,1,500.5,0.0331051,207,0,0
69,0.171589,1.06487,0,1,500.5,0.0350326,663,0,0
70,-0.71044,0.74081,0,1,500.5,0.0212033,91,0,0
