5.519034986634681,-9.634170658143042,-1.2711674603613317,1
-10.228000225459448,-4.435565722344272,-1.2711674603613317,1
-11.33532111945831,3.82577432100953,-1.2711674603613317,1
-9.82928412854851,-7.315701366454956,-1.2711674603613317,1
-11.59891051811309,-3.2450256612850494,-1.2711674603613317,1
-8.692668282808205,3.7435297336055573,-1.2711674603613317,1
-10.67004230499083,-5.976382674430817,-1.2711674603613317,1
2.1078200685976953,2.8380457169931725,-1.2711674603613317,1
2.2168043045344237,4.229251209302973,-1.2711674603613317,1
-8.34304776011704,4.599602798585869,-1.2711674603613317,1
5.98777932482121,-7.27331438616244,-1.2711674603613317,1
-10.94389287246435,-5.3660163794843125,-1.2711674603613317,1
1.104747175300758,4.657110698811978,-1.2711674603613317,1
6.4226264512547395,-6.8629981933551685,-1.2711674603613317,1
2.633284114635568,4.619246903564474,-1.2711674603613317,1
-10.327865420140922,-4.386673167708806,-1.2711674603613317,1
5.304010365173511,-8.293606372326739,-1.2711674603613317,1
3.8285471762840153,-7.573883241757577,-1.2711674603613317,1
-8.326297155825841,-5.770479847470632,-1.2711674603613317,1
4.751794977853502,-8.571218442110467,-1.2711674603613317,1
-10.35323461299767,-5.418322995409349,-1.2711674603613317,1
-8.964198513002888,4.397798126148372,-1.2711674603613317,1
-11.000559951811182,3.8256923811241856,-1.2711674603613317,1
-10.184509226302204,-3.707370518313909,-1.2711674603613317,1
4.099546678451225,-7.699248199856538,-1.2711674603613317,1
-10.186695400803387,-3.460655246033039,-1.2711674603613317,1
-10.058814070278244,5.343088884568215,-1.2711674603613317,1
-9.92433342971452,4.99377541728014,-1.2711674603613317,1
-8.315925096534553,3.3331921293822555,-1.2711674603613317,1
-10.113004000384375,-5.472731591664506,-1.2711674603613317,1
5.482964176153644,-7.677921099554337,-1.2711674603613317,1
-10.797354231148503,-5.905028779338176,-1.2711674603613317,1
-9.602560091292165,2.9376026501616748,-1.2711674603613317,1
-11.457319133070955,-4.805283213342125,-1.2711674603613317,1
-9.024436242814323,4.56517852669889,-1.2711674603613317,1
5.167524497773609,-6.342185632766299,-1.2711674603613317,1
4.2733111668382415,-6.534642260952145,-1.2711674603613317,1
6.318280562187423,-6.815278787801991,-1.2711674603613317,1
2.6483897368320086,3.5796116841385217,-1.2711674603613317,1
2.028269552057268,4.2678796536825905,-1.2711674603613317,1
2.1227432435997122,2.886107048687227,-1.2711674603613317,1
-10.783789865749148,-5.200375322024778,-1.2711674603613317,1
-11.102724583198468,6.619603052746655,-1.2711674603613317,1
0.8458193773756448,4.839347213464127,-1.2711674603613317,1
0.3148137527199937,3.826153107511058,-1.2711674603613317,1
-9.211045929816498,4.398400804254879,-1.2711674603613317,1
-9.437646566063442,5.753130448355088,-1.2711674603613317,1
2.0435162725730334,3.9491610049931793,-1.2711674603613317,1
2.3288327004906457,3.5355161371785706,-1.2711674603613317,1
-0.18128217568028138,2.0080618266428223,-1.2711674603613317,1
6.851495725685423,-6.8313604309632066,-1.2711674603613317,1
0.3584883919557067,1.6576864709564836,-1.2711674603613317,1
-9.78388888381656,-5.783721934791161,-1.2711674603613317,1
-7.791373691864513,-6.409815071872318,-1.2711674603613317,1
1.9474439934079153,3.656704584949171,-1.2711674603613317,1
-10.829918589421604,-6.625888505572295,-1.2711674603613317,1
-10.824329153900269,5.292046443870481,-1.2711674603613317,1
2.6305282965291124,4.982673909295121,-1.2711674603613317,1
1.197228138189001,2.54978545595785,-1.2711674603613317,1
-9.956684148157429,-4.85476684299705,-1.2711674603613317,1
5.068252172339318,-7.354587104647582,-1.2711674603613317,1
0.5582700619824121,4.515634978904969,-1.2711674603613317,1
-11.601241546647193,-4.635311969838772,-1.2711674603613317,1
5.281766241256009,-6.417373153194017,-1.2711674603613317,1
3.7669899345055553,4.93849456187307,-1.2711674603613317,1
